Num,Name,Genus,Species,Subspecies,County,Regions,Landscape,Location,GPS,Habitat,ColMethod,Date,Year,Decade,Decade30,Invasion,Museum,Source,Notes
3831,Hippodamia convergens,Hippodamia,convergens,,Brown,IOTP,Rural,"Scott Twp., Brown Co., OH",,,,15-Jul-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550431
3832,Hippodamia convergens,Hippodamia,convergens,,Brown,IOTP,Rural,"Ripley, Southern (OARDC) Agricultural Research Station, Brown Co., OH",,,,25-Jul-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550432
3914,Hippodamia parenthesis,Hippodamia,parenthesis,,Brown,IOTP,Rural,"Scott Twp., Brown Co., OH",,,,15-Jul-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 550565
4556,Harmonia axyridis,Harmonia,axyridis,,Brown,IOTP,Rural,"446 Murtland Rd., Lynchburg, Ohio",39.178386; -83.864642,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  496 
4557,Harmonia axyridis,Harmonia,axyridis,,Brown,IOTP,Rural,"446 Murtland Rd., Lynchburg, Ohio",39.178386; -83.864642,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  496 
353,Hippodamia convergens,Hippodamia,convergens,,Butler,IOTP,Rural,Oxford,,,,14-Jun-83,1983,1980,1980-2000,2Csept,"University of Connecticut, Biodiversity Research Collections",Museum,
523,Coleomegilla maculata,Coleomegilla,maculata,lengi,Butler,IOTP,Rural,Oxford,,,,1-May-63,1963,1960,1950-1970,1Pre-invasion,Enns Entomology Museum,Museum,
1076,Hippodamia convergens,Hippodamia,convergens,,Butler,IOTP,Rural,Oxford,,,,20-Apr-35,1935,1930,1920-1940,1Pre-invasion,Boonshoft Musuem of Discovery,Museum,
1077,Coleomegilla maculata,Coleomegilla,maculata,,Butler,IOTP,Rural,Oxford,,,,8-May-35,1935,1930,1920-1940,1Pre-invasion,Boonshoft Musuem of Discovery,Museum,
1152,Adalia bipunctata,Adalia,bipunctata,,Butler,IOTP,Rural,Oxford,,,,27-Mar-35,1935,1930,1920-1940,1Pre-invasion,Boonshoft Musuem of Discovery,Museum,
1153,Adalia bipunctata,Adalia,bipunctata,,Butler,IOTP,Rural,Oxford,,,,27-Mar-35,1935,1930,1920-1940,1Pre-invasion,Boonshoft Musuem of Discovery,Museum,
1154,Adalia bipunctata,Adalia,bipunctata,,Butler,IOTP,Rural,Oxford,,,,27-Mar-35,1935,1930,1920-1940,1Pre-invasion,Boonshoft Musuem of Discovery,Museum,
1155,Adalia bipunctata,Adalia,bipunctata,,Butler,IOTP,Rural,Oxford,,,,20-Apr-35,1935,1930,1920-1940,1Pre-invasion,Boonshoft Musuem of Discovery,Museum,
1156,Coccinella novemnotata,Coccinella,novemnotata,,Butler,IOTP,Rural,Oxford,,,,20-Apr-35,1935,1930,1920-1940,1Pre-invasion,Boonshoft Musuem of Discovery,Museum,
1157,Coccinella novemnotata,Coccinella,novemnotata,,Butler,IOTP,Rural,Oxford,,,,20-Apr-35,1935,1930,1920-1940,1Pre-invasion,Boonshoft Musuem of Discovery,Museum,
1158,Coccinella novemnotata,Coccinella,novemnotata,,Butler,IOTP,Rural,Oxford,,,,20-Apr-35,1935,1930,1920-1940,1Pre-invasion,Boonshoft Musuem of Discovery,Museum,
2081,Hippodamia convergens,Hippodamia,convergens,,Butler,IOTP,Rural,Oxford township,,,,30-Sep-48,1948,1940,1920-1940,1Pre-invasion,Brigham Young University,Museum,
2091,Harmonia axyridis,Harmonia,axyridis,,Butler,IOTP,Rural,,,,,15-Oct-03,2003,2000,1980-2000,4Pquat,Brigham Young University,Museum,
2092,Harmonia axyridis,Harmonia,axyridis,,Butler,IOTP,Rural,,,,,15-Oct-03,2003,2000,1980-2000,4Pquat,Brigham Young University,Museum,
2167,Hippodamia parenthesis,Hippodamia,parenthesis,,Butler,IOTP,Rural,Oxford township,,,,30-Sep-48,1948,1940,1920-1940,1Pre-invasion,Brigham Young University,Museum,
2787,Brachiacantha ursina,Brachiacantha,ursina,,Butler,IOTP,Rural,Oxford,,,,12-Jun-68,1968,1960,1950-1970,1Pre-invasion,Carnegie Museum of Natural History,Museum,
1422,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Carroll,AP,Rural,Camp Muskingum,,,,9-Jul-44,1944,1940,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1423,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Carroll,AP,Rural,Camp Muskingum,,,,9-Jul-44,1944,1940,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1551,Hippodamia glacialis,Hippodamia,glacialis,glacialis,Carroll,AP,Rural,Camp Muskingum,,,,9-Jul-44,1941,1940,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1552,Hippodamia glacialis,Hippodamia,glacialis,glacialis,Carroll,AP,Rural,Camp Muskingum,,,,9-Jul-44,1944,1940,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1638,Hyperaspis�undulata,Hyperaspis,undulata,,Carroll,AP,Rural,Camp Muskingum,,,,8-Aug-34,1934,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
1817,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Carroll,AP,Rural,Camp Muskingum,,,,14-Jul-44,1944,1940,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
4227,Brachiacantha ursina,Brachiacantha,ursina,,Carroll,AP,Rural,"PO Box Autumn Rd, Carrollton, Oh",40.512886 � ; -81.111438,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  953 garden diff location
4360,Coleomegilla maculata,Coleomegilla,maculata,,Carroll,AP,Rural,"PO Box Autumn Rd, Carrollton, Oh",40.512886 � ; -81.111438,home garden,sticky trap,,2013,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  954 garden diff location
4659,Harmonia axyridis,Harmonia,axyridis,,Carroll,AP,Rural,"101 Bedrock Rd, Dellroy, Ohio",40.578397; -81.193819,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  504 garden diff location
4660,Harmonia axyridis,Harmonia,axyridis,,Carroll,AP,Rural,"101 Bedrock Rd, Dellroy, Ohio",40.578397; -81.193819,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  504 garden diff location
5335,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Carroll,AP,Rural,"101 Bedrock Rd, Dellroy, Ohio",40.578397; -81.193819,home garden,sticky trap,,2010,2010,2010-2018,4Pquat,Buckeye Lady Beetle Blitz,BLBB,R#  504 garden diff location
864,Coleomegilla maculata,Coleomegilla,maculata,,Champaign,IOTP,Rural,"Urbana, Cedar Swamp",,,,24-Jul-68,1968,1960,1950-1970,1Pre-invasion,Boonshoft Musuem of Discovery,Museum,
867,Cycloneda munda,Cycloneda,munda,,Champaign,IOTP,Rural,"Urbana, Cedar Bog Natural Preserve",,,,8-Oct-68,1968,1960,1950-1970,1Pre-invasion,Boonshoft Musuem of Discovery,Museum,
1424,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Champaign,IOTP,Rural,Cedar Swamp,,,,30-Sep-34,1934,1930,1920-1940,1Pre-invasion,"Michigan State University, A.J. Cook Arthropod Research Collection",Museum,
3202,Coccinella septempunctata,Coccinella,septempunctata,,Champaign,IOTP,Rural,"Mad River Twp., Champaign Co., OH",,,,,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 762307
3203,Coccinella septempunctata,Coccinella,septempunctata,,Champaign,IOTP,Rural,"Salem Twp., Champaign Co., OH",,,,,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 762308
3204,Coccinella septempunctata,Coccinella,septempunctata,,Champaign,IOTP,Rural,"Champaign Co., OH",,,,7-Aug-85,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 762309
3417,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Champaign,IOTP,Rural,"Salem Twp., Champaign Co., OH",,,,,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 548849
3418,Coleomegilla maculata,Coleomegilla,maculata,lengi ,Champaign,IOTP,Rural,"Salem Twp., Champaign Co., OH",,,,,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 548850
3461,Coleomegilla maculata,Coleomegilla,maculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,Malaise trap,1-8 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 387953
3462,Coleomegilla maculata,Coleomegilla,maculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,Malaise trap,1-8 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 387954
3463,Coleomegilla maculata,Coleomegilla,maculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,Malaise trap,1-8 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 388579
3464,Coleomegilla maculata,Coleomegilla,maculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,Malaise trap,1-8 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 388581
3465,Coleomegilla maculata,Coleomegilla,maculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,Malaise trap,1-8 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 388582
3466,Coleomegilla maculata,Coleomegilla,maculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,Malaise trap,1-8 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 388582
3467,Coleomegilla maculata,Coleomegilla,maculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,Malaise trap,1-8 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 388593
3468,Coleomegilla maculata,Coleomegilla,maculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,Malaise trap,11-25 May 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 390091
3470,Coleomegilla maculata,Coleomegilla,maculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,Malaise trap,8-15 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416613
3471,Coleomegilla maculata,Coleomegilla,maculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,Malaise trap,8-15 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416614
3472,Coleomegilla maculata,Coleomegilla,maculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,Malaise trap,8-15 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416615
3473,Coleomegilla maculata,Coleomegilla,maculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,Malaise trap,8-15 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416616
3474,Coleomegilla maculata,Coleomegilla,maculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,Malaise trap,8-15 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416617
3475,Coleomegilla maculata,Coleomegilla,maculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,Malaise trap,8-15 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416618
3558,Cycloneda munda,Cycloneda,munda,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,Malaise trap,1-8-Jun-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 387952
3573,Cycloneda munda,Cycloneda,munda,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,Malaise trap,8-15-Jun-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416608
3574,Cycloneda munda,Cycloneda,munda,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,Malaise trap,8-15-Jun-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416609
3661,Cycloneda munda,Cycloneda,munda,,Champaign,IOTP,Rural,"Mad River Twp., Champaign Co., OH",,,,,1985,1980,1980-2000,2Csept,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 763994
4049,Hyperaspis�undulata,Hyperaspis,undulata,,Champaign,IOTP,Rural,"Cedar Swamp, Champaign Co., OH",,,,29-Jul-34,1934,1930,1920-1940,1Pre-invasion,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 594369
4127,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,1-8 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 388583
4128,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,1-8 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 388584
4129,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,1-8 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 388586
4130,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,1-8 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 388587
4131,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,1-8 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 388589
4132,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,1-8 June 1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 388591
4134,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,11-25-May-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 390087
4135,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,11-25-May-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 390088
4136,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,11-25-May-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 390089
4137,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,11-25-May-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 390090
4140,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.8'W, Champaign Co., OH",,,,13-20-April-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 409258
4142,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,8-15-Jun-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416598
4143,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,8-15-Jun-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416599
4144,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,8-15-Jun-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416600
4145,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,8-15-Jun-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416601
4146,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,8-15-Jun-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416602
4147,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,8-15-Jun-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416603
4148,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,8-15-Jun-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416604
4149,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,8-15-Jun-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416605
4150,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,8-15-Jun-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416606
4151,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,8-15-Jun-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416607
4152,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,8-15-Jun-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416611
4153,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,8-15-Jun-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 416612
4154,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,14-22-Jul-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 427846
4155,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,14-22-Jul-1994,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 427848
4174,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,29-Jul-94,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 620216
4175,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,29-Jul-94,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 620217
4176,Psyllobora vigintimaculata,Psyllobora,vigintimaculata,,Champaign,IOTP,Rural,"Cedar Bog State Nature Preserve, 40Â°03.6'N 83Â°47.7'W, Champaign Co., OH",,,,29-Jul-94,1994,1990,1980-2000,3Haxyridis,"Ohio State University, C.A. Triplehorn Insect Collection",Museum,OSUC 620218
